file,pattern,match_or_content,context
archive/VE001/UT001_0016.xml,isolated_dot,ག.ང,རབ་རྡོ་རྗེ་ས་ལ་འགྱེལ་ཞིང་ག.ང་བའི་སྨྲེ་སྔགས་ཕྱུང་པ༔ ཀྱ
archive/VE001/UT001_0016.xml,isolated_dot,་.་,ང་པ་ཞིག༔ ཕྱག་གཡས་པའི་མཐིལ་.་བབས་ཏེ༔ .ེ་ཞལ་ཕྱེ་བས་རིན་
archive/VE001/UT001_0016.xml,isolated_dot,་.༔,ས་མ་ཡཱ༔ ༔ <lb/>རྒྱ་གར་སྐད་.༔ བུད་དྷ་དྷེ་ཀ་ར་མ་.་ནཱ་མཿ
archive/VE001/UT001_0016.xml,isolated_dot,་.་,ར་སྐད་.༔ བུད་དྷ་དྷེ་ཀ་ར་མ་.་ནཱ་མཿ བོད་སྐད་.༔ སངས་རྒྱས
archive/VE001/UT001_0016.xml,isolated_dot,་.༔,དྷེ་ཀ་ར་མ་.་ནཱ་མཿ བོད་སྐད་.༔ སངས་རྒྱས་ཀྱི་འདས་རྗེས་གཉ
archive/VE001/UT001_0016.xml,isolated_dot,་.་,་སངས་རྒྱས་ཐོབ་འདོད་ན༔ }ོན་.་འགྲོ་ལ་རྩལ་ཉིད་.ང༔ ལུས་དང
archive/VE001/UT001_0016.xml,isolated_dot,་.ང,ད་ན༔ }ོན་.་འགྲོ་ལ་རྩལ་ཉིད་.ང༔ ལུས་དང་ངག་དང་ཡིད་གསུམ་པ
archive/VE001/UT001_0016.xml,isolated_dot,་.་,་ཉིད་ལས་མི་བསྒྲོད་པས༔ }ོན་.་འགྲོ་བ་དག་ལ་བསླབ༔ }ོན་འགྲ
archive/VE001/UT001_0016.xml,isolated_dot,འ.ག, དབེན་པའི་གནས་སུ་གཅིག་0ར་འ.ག༔ ལུས་ཀྱི་སྔོན་འགྲོ་བྱ་བའ
archive/VE001/UT001_0016.xml,isolated_dot,་.ར,"ང་པོར་བསྲང་༔ ,ི་བོར་ཐལ་མོ་.ར་བར་བྱ༔ .ེ་ལྟར་ལུས་ཀྱིས་ས"
archive/VE001/UT001_0016.xml,isolated_dot,ེ.༔,༔ སངས་རྒྱས་{་དང་གཉིས་སུ་མེ.༔ ལྷག་མེད་ཉིད་.་འགྱུར་བ་འོ
archive/VE001/UT001_0016.xml,isolated_dot,་.་,་གཉིས་སུ་མེ.༔ ལྷག་མེད་ཉིད་.་འགྱུར་བ་འོ༔ ངག་གི་སྔོན་འག
archive/VE001/UT001_0016.xml,isolated_dot,ོ.༔,་དྲུག་སྒྲ་སྐད་སྣ་ཚོགས་བརྗོ.༔ ཞི་ཁྲོའི་སྒྲ་དང་འབྱུང་བའ
archive/VE001/UT001_0016.xml,isolated_dot,་.ང,་སྒྲ༔ རྣམ་པ་སྣ་ཚོགས་ཉིད་ལ་.ང༔ རྒྱས་གདབ་གནད་ལ་ཞག་གསུམ་
archive/VE001/UT001_0016.xml,isolated_dot,་.ང,གདབ་གནད་ལ་ཞག་གསུམ་བྱ༔ རྩལ་.ང་གཉེན་བཙལ་ལམ་.་གཞུག༔ .ེ་ལ
archive/VE001/UT001_0016.xml,isolated_dot,་.་,ུམ་བྱ༔ རྩལ་.ང་གཉེན་བཙལ་ལམ་.་གཞུག༔ .ེ་ལྟར་ངག་གིས་སུས་བ
archive/VE001/UT001_0016.xml,isolated_dot,ྲ.༔,ལ༔ མ་རྙེད་ཆོས་ཀྱི་{་དང་སྤྲ.༔ .ེ་ནས་སེམས་ཀྱི་གནས་ས་བཙལ
archive/VE001/UT001_0016.xml,isolated_dot,ྲ.༔,"༔ མ་རྙེད་ལོངས་,ོད་{་དང་སྤྲ.༔ .ེ་ནས་སེམས་ཀྱི་འགྲོ་ས་བཙ"
archive/VE001/UT001_0016.xml,isolated_dot,ྲ.༔, མ་རྙེད་སྤྲུལ་པའི་{་དང་སྤྲ.༔ .ེ་ལྟར་སེམས་ཀྱིས་སུས་བྱས
archive/VE001/UT001_0016.xml,isolated_dot,ེ.༔,ྒྲིབ་དག་ཁམས་གསུམ་ལྡོག་པ་མེ.༔ ཆོས་ཀྱི་{ར་གྲོལ་གཉིས་མེད
archive/VE001/UT001_0016.xml,isolated_dot,་.་,ས་ལུས་ངག་ཡིད་གསུམ་པོ༔ རྣལ་.་འབེབས་ལ་མཁས་པར་བྱ༔ .ེས་ནི
archive/VE001/UT001_0016.xml,isolated_dot,་.ར,ིད་གསུམ་བྱ་བ་སྤང་༔ འདི་ནི་.ར་ཁྲོད་ཆེན་པོ་མི་རེ་འབར་བའ
archive/VE001/UT001_0016.xml,isolated_dot,འ.་,ཤར་ཕྱོགས་ཌཱཀྐི་མ་སྣ་ཚོགས་འ.་བའི་གནས་སུ༔ ཡང་དག་པར་རྫོག
archive/VE001/UT001_0016.xml,isolated_dot,ག.ང,་རབ་རྡོ་རྗེ་ས་ལ་འགྱེལ་ཏེ་ག.ང་བའི་སྨྲེ་སྔགས་ཕྱུང་པས༔ ཀ
archive/VE001/UT001_0016.xml,isolated_dot,མ.ན,རྗོད་དེ་བརྒྱལ་སངས་པ་དང་༔ མ.ན་གྱི་ནམ་མཁའ་འོད་ཕུང་གི་དཀ
archive/VE001/UT001_0016.xml,isolated_dot,་.༔,ི་ནམ་མཁའ་འོད་ཕུང་གི་དཀྱིལ་.༔ ཕྱག་གཡས་པའི་གྲུ་མོ་མན་ཆད
archive/VE001/UT001_0016.xml,isolated_dot,་.་,པོ་ཆེ་ལྔ་ཡི་ཡི་གེ་རང་བྱུང་.་བཀོད་པ༔ རིན་པོ་ཆེ་ཤེལ་གྱི
archive/VE001/UT001_0016.xml,isolated_dot,་.་,འ་རབ་རྡོ་རྗེ་བཟུང་བའི་དོན་.་སྣང་བར་བྱས་པ༔ མྱ་ངན་ལས་འད
archive/VE001/UT001_0016.xml,isolated_dot,ུ.་,ྲ་བ༔ བསྟན་པ་ཐམས་ཅད་ཀྱི་བཅུ.་བསྡུས་ཤིང་བུ་གཅིག་པར་བསྟན
archive/VE001/UT001_0016.xml,isolated_dot,་.༔,་མཱ་ཡཱ༔ ༔ <lb/>རྒྱ་གར་སྐད་.༔ བུད་དྷ་དེ་ཀ་ར་ཡ་ཏྲི་ནཱ་མ
archive/VE001/UT001_0016.xml,isolated_dot,་.༔,ེ་ཀ་ར་ཡ་ཏྲི་ནཱ་མ༔ བོད་སྐད་.༔ སངས་རྒྱས་ཀྱི་འདས་རྗེས་གས
archive/VE001/UT001_0016.xml,isolated_dot,་.་,ྒྱས་ཐམས་ཅད་ཀྱི༔ {་ཡི་ཀློང་.་མྱ་ངན་འདའ༔ ངག་ནི་བསླབ་བྱའ
archive/VE001/UT001_0016.xml,isolated_dot,་.་,་ཐམས་ཅད་ཀྱི༔ གསུང་གི་ཀློང་.་མྱ་ངན་འདའོ༔ སེམས་གནད་གཟིག
archive/VE001/UT001_0016.xml,isolated_dot,་.་,འཆར༔ ལུག་རྒྱུད་རིག་པ་བཙོན་.་བཟུང་༔ མངོན་སུམ་གནད་མཐོང་
archive/VE001/UT001_0016.xml,isolated_dot,ེ.༔,ོན་སུམ་གནད་མཐོང་བཟློག་པ་མེ.༔ ཆོས་ཉིད་མངོན་སུམ་སྣང་བ་ཡ
archive/VE001/UT001_0016.xml,isolated_dot,་.་,ོད་འཛིན་པའི་ལྟ་བ་ནུབ༔ གོང་.་འཕེལ་བའི་ཉམས་སྣང་གིས༔ བར་
archive/VE001/UT001_0016.xml,isolated_dot,་.་,་གིས༔ བར་དོའི་ཡེ་ཤེས་མངོན་.་བྱས༔ རིག་པ་ཚད་ཕེབས་སྣང་བ་
archive/VE001/UT001_0016.xml,isolated_dot,་.་,ལ་མཐར་ཕྱིན་ན༔ མྱང་འདས་གཞན་.་བཙལ་མི་དགོས༔ མི་འགུལ་གསུམ
archive/VE001/UT001_0016.xml,isolated_dot,་.་,"་གཟེར་,ེབས་སོ༔ .ེ་ལས་བསྟན་.་མེད་དོ་སཱ་མཱ་ཡཱ༔ བསྟན་པ་ག"
archive/VE001/UT001_0016.xml,isolated_dot,་.ས,དང་༔ སད་སེར་མུ་གེ་གཟས་ཟིན་.ས༔ ཕྱོགས་བསྟུན་ལྕེ་ཡིས་འདི
archive/VE001/UT001_0016.xml,isolated_dot,ག.ང,་པའི་ཚེ༔ དགའ་རབ་རྡོ་རྗེས་ག.ང་བའི་སྨྲེ་སྔགས་བྱུང་བས༔ ར
archive/VE001/UT001_0016.xml,isolated_dot,་.་,ྡོ་རྗེའི་ཕྱག་གཡས་པའི་མཐིལ་.་བབས་པ༔ སངས་རྒྱས་ཀྱི་འདས་ར
archive/VE001/UT001_0016.xml,short_head,༔,"<hi rend=""head"">༔</hi>"
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,ལུས་དང་ངག་དང་ཡིད་ཀྱི་སྔོན་.་འགྲོ་བ་ལ་རྩལ་.ང་བར་བྱའོ༔ 
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,ོ་བ་ལ་རྩལ་.ང་བར་བྱའོ༔ རྣལ་.་དབབ་པའི་ཆོ་གས་སོར་གཞུག་པར
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,ྣང་བའི་རང་བཞིན་ཆོས་ཐམས་ཅད་.་འགྱུར་རོ༔ .ེས་ནི་ཆོས་ཉིད་
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,"ྡོ་རྗེའི་,ི་བོ་དང་ལག་མཐིལ་.་རིན་པོ་ཆེ་ཤེལ་གྱི་ཟ་མ་ཏོག"
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,་རུ་ཤན་མ་ཕྱེད་པས་ཁམས་གསུམ་.་ལྡོག་པས་ན་ལུས་རུ་ཤན་འབྱེད
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,ུ་ཤན་མ་ཕྱེད་ན་ངག་ཁམས་གསུམ་.་ལྡོག་པར་འགྱུར་བས་ངག་རུ་ཤན
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,ཤན་མ་ཕྱེད་ན་སེམས་ཁམས་གསུམ་.་ལྡོག་པས་ན་སེམས་རུ་ཤན་འབྱེ
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,མཁས་པར་བྱའོ༔.ེ་ནས་ལུས་རྣལ་.་མ་ཕབ་ན་ལུས་སོར་མི་ཆུད་དོ༔
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,ལུས་སོར་མི་ཆུད་དོ༔ ངག་རྣལ་.་མ་ཕབ་ན་ངག་སོར་མི་ཆུད་དོ༔.
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,་མི་ཆུད་དོ༔.ེ་ནས་སེམས་རྣལ་.་མ་ཕབ་ན་སེམས་སོར་མི་ཆུད་དོ
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,་སོ༔ སྣང་བ་ཐམས་ཅད་ཆོས་ཉིད་.་འཆར་བར་འདོད་ན༔ མིག་{་གསུམ
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,བ་གཟིགས་སྣང་ཐམས་ཅད་རང་སྣང་.་འཆར་བའི་གནད་དོ༔ ཨེ་མ་ཧོ༔ 
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,ེ་ལྟར་སུས་བྱེད་པ་ཁམས་གསུམ་.་ལྡོག་རེ་ཀན༔ .བུ་རྒྱ་འགར་བ
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,་མ་ཀྱེ་མ་རིགས་ཀྱི་བུ༔ }ོན་.་འགྲོ་བའི་གནད་ལ་མཁས་ན་མཆོག
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,་དང་ངག་དང་སེམས་ཉིད་ལ༔ རྣལ་.་ཕེབས་ལ་མཁས་པར་བྱ༔ .ེས་ནི་
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་, རིགས་ཀྱི་བུ༔ ལུས་ཀྱི་གནད་.་ཆོས་ཀྱི་{འི་བཞུགས་སྟངས་སེ
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,་རྒྱས་ཐམས་ཅད་ཀྱི་{འི་ཀློང་.་མྱ་ངན་ལས་འདའ་བར་འགྱུར་རོ༔
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,སངས་རྒྱས་ཀྱི་གསུང་གི་ཀློང་.་མྱ་ངན་ལས་འདའ་བར་འགྱུར་རོ༔
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,ནི༔ གཟིགས་སྟངས་རྣམ་པ་གསུམ་.་གྲགས༔ ཆོས་{་ལོངས་{་སྤྲུལ་
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,པའི་ལྟ་བ་ནུབ༔ ཉམས་སྣང་གོང་.་འཕེལ་བ་ཡིས༔ བར་དོའི་ཡེ་ཤེ
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,་ཡིས༔ བར་དོའི་ཡེ་ཤེས་མངོན་.་བྱས༔ རིག་པ་ཚད་ཕེབས་སྣང་བ་
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,ལ་མཐར་ཕྱིན་ན༔ མྱང་འདས་གཞན་.་བཙལ་མི་དགོས༔ ཨྠིྀ༔ <lb/>མ
archive/VE001/UT001_0017.xml,tsheg_dot_tsheg,་.་,ྡོ་རྗེའི་ཕྱག་གཡས་པའི་མཐིལ་.་བབས་པ་སངས་རྒྱས་ཀྱི་འདས་རྗ
archive/VE001/UT001_0017.xml,comma_o,",ོ","་བྱས་པས་སངས་རྒྱས་ཀྱི་མཛད་,ོད་ལ་རེག་པའོ༔ ལུས་ནི་བཞུགས"
archive/VE001/UT001_0017.xml,comma_o,",ོ","ད་ཟུངས་ཤིག༔ སོ་ཕག་ཤི་ཐཾ༔ ,ོབ་པ་གསུམ་གྱིས་གཟེར་ཐོག་ཅི"
archive/VE001/UT001_0017.xml,comma_o,",ོ",",གས་སུ་འདས་པ་ཡིས༔ འདི་.ས་,ོད་པར་བྱས་པ་འོ༔ .ེ་ཡིས་ལུས"
archive/VE001/UT001_0017.xml,comma_o,",ོ","་ཚད་ཕེབས་སྣང་བ་ཡིས༔ ལོངས་,ོད་རྫོགས་པའི་{་ངོས་ཟིན༔ ཆོ"
archive/VE001/UT001_0017.xml,comma_tibetan,",ས","༄༅།</hi> <hi rend=""head"">,སངས་རྒྱས་ཀྱི་འདས་རྗེས་གསུམ"
archive/VE001/UT001_0017.xml,comma_tibetan,",ོ","་བྱས་པས་སངས་རྒྱས་ཀྱི་མཛད་,ོད་ལ་རེག་པའོ༔ ལུས་ནི་བཞུགས"
archive/VE001/UT001_0017.xml,comma_tibetan,",ི","བསྟན་ནས་དགའ་རབ་རྡོ་རྗེའི་,ི་བོ་དང་ལག་མཐིལ་.་རིན་པོ་ཆ"
archive/VE001/UT001_0017.xml,comma_tibetan,",ོ","ད་ཟུངས་ཤིག༔ སོ་ཕག་ཤི་ཐཾ༔ ,ོབ་པ་གསུམ་གྱིས་གཟེར་ཐོག་ཅི"
archive/VE001/UT001_0017.xml,comma_tibetan,",ན","་བའི་གནད་ལ་མཁས་ན་མཆོག་དང ,ན་མོང་གི་དགོས་པ་ལ་མཁས་པར་འ"
archive/VE001/UT001_0017.xml,comma_tibetan,",ན"," སྡིག་པ་མ་ལུས་འདག་པར་ནི༔ ,ན་མོང་གྱུར་པའི་དགོས་པ་འོ༔ "
archive/VE001/UT001_0017.xml,comma_tibetan,",ག"," {་རུ་གྲོལ་བ་དང་༔ {་གསུང་,གས་སུ་འདས་པ་ཡིས༔ འདི་.ས་,ོ"
archive/VE001/UT001_0017.xml,comma_tibetan,",ོ",",གས་སུ་འདས་པ་ཡིས༔ འདི་.ས་,ོད་པར་བྱས་པ་འོ༔ .ེ་ཡིས་ལུས"
archive/VE001/UT001_0017.xml,comma_tibetan,",ོ","་ཚད་ཕེབས་སྣང་བ་ཡིས༔ ལོངས་,ོད་རྫོགས་པའི་{་ངོས་ཟིན༔ ཆོ"
archive/VE001/UT001_0017.xml,comma_tibetan,",་","ུབ་ཀུན་གྱི་རྩ་བར་འབྱུང་༔ ,་ཧྱ་ས་མ་ཡ༔ སོ་ཕག་ཤི་ཐཾ༔ རི"
archive/VE001/UT001_0017.xml,curly_brace,{,་ངན་ལས་འདའ་བར་འདོད་ན་ལུས་{་གསུམ་གྱི་བཞུགས་སྟངས་ལས་མ
archive/VE001/UT001_0017.xml,curly_brace,{,ཉིད་.་འཆར་བར་འདོད་ན༔ མིག་{་གསུམ་གྱི་གཟིགས་སྟངས་ལས་མ
archive/VE001/UT001_0017.xml,curly_brace,{,ེན་པོ་མེ་རི་འབར་བར་སྤྲུལ་{་མྱ་ངན་ལས་འདས་པའི་ཚུལ་བསྟ
archive/VE001/UT001_0017.xml,curly_brace,},ཀྱེ་མ་ཀྱེ་མ་རིགས་ཀྱི་བུ༔ }ོན་.་འགྲོ་བའི་གནད་ལ་མཁས་ན
archive/VE001/UT001_0017.xml,curly_brace,{,"ུམ་མི་འཇུག་དང་༔ སོ་སོའི- {་རུ་གྲོལ་བ་དང་༔ {་གསུང་,ག"
archive/VE001/UT001_0017.xml,curly_brace,{,"ོ་སོའི- {་རུ་གྲོལ་བ་དང་༔ {་གསུང་,གས་སུ་འདས་པ་ཡིས༔ འ"
archive/VE001/UT001_0017.xml,curly_brace,{,ུ༔ ལུས་ཀྱི་གནད་.་ཆོས་ཀྱི་{འི་བཞུགས་སྟངས་སེང་གེ་ལྟ་བ
archive/VE001/UT001_0017.xml,curly_brace,{,ས་སེང་གེ་ལྟ་བུ་དང་༔ ལོངས་{་ནི་གླང་པོ་ཆེ་ལྟ་བུ་དང་༔ 
archive/VE001/UT001_0017.xml,curly_brace,{,པོ་ཆེ་ལྟ་བུ་དང་༔ སྤྲུལ་པ་{འི་བཞུགས་སྟངས་ནི་དྲང་སྲོང
archive/VE001/UT001_0017.xml,curly_brace,{,དས་ན་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་{འི་ཀློང་.་མྱ་ངན་ལས་འདའ་བར
archive/VE001/UT001_0017.xml,curly_brace,{,ས་རྣམ་པ་གསུམ་.་གྲགས༔ ཆོས་{་ལོངས་{་སྤྲུལ་{་ཡི༔ གཟིགས
